% Model,3d_full_flux.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 17 2026, 16:33"
% Dimension,3
% Nodes,4286
% Expressions,1
% Description,Volume
% X,Y,Z,Temperature
0.17656132305921285,0.05,0.24539001097615984,361.1380427809669
0.17333333333333337,0.05,0.25,361.08908401407854
0.16989465639254617,0.05,0.24539001097615984,361.24083661232544
0.09785108682395038,0.027726898495404904,0.25,356.21259593071176
0.1000925894728541,0.03328181003790619,0.25,357.40055599461266
0.10449794177632822,0.027733304452145127,0.25,356.21241927933113
0.2,0.03372003901035904,0.1861366274361847,357.4458355374195
0.2,0.03919779934264397,0.19030176612715233,358.68867343862706
0.19999999999999996,0.039044479335430135,0.18397741492575698,358.7144920943797
0.19577290344402273,0.04647521159494428,0.25,359.70444079016676
0.2,0.05,0.25,360.59168863182543
0.2,0.044444444444444446,0.25,359.0742695205948
0.20000000000000004,0.03970541749367719,0.20937476088977364,358.5812995838408
0.20000000000000007,0.03438097716860609,0.20512371698994492,357.37966235440575
0.20000000000000007,0.034735275312425484,0.2114621041409145,357.37474419035243
0.1,0.05,0.25,361.6457245999099
0.09333333333333335,0.05,0.25,361.64114564454223
0.09666666666666666,0.05,0.24422649730810375,361.7701598397833
0.1625600087032334,0,0.21370454342262063,352.0768864553736
0.16684695288401208,0,0.21878578569668544,351.954915149678
0.1698248161400387,0,0.21406754981159695,351.9813809802364
0.19438707888783163,0.05,0.1822849676352139,361.74952340548685
0.18877415777566323,0.05,0.1786724993729919,361.895582065933
0.19438707888783163,0.05,0.17587471122495751,361.80573600160795
0.2,0,0.17948717948717946,351.8672563201971
0.2,0,0.18589743589743588,351.8124286424832
0.2,0.005771578769674226,0.18386806866697095,352.52523933194914
0.18868709546784304,0.05,0.19756523420086725,361.7024640255393
0.18303064320176457,0.05000000000000001,0.20019400514745475,361.77624721440344
0.18307417435567466,0.05000000000000001,0.19395276593864527,361.84945539977593
0.16981582660076117,0.006452880617861938,0.25,352.18117504465766
0.17333333333333334,0,0.25,351.35682116506644
0.16666666666666669,0,0.25,351.4437710698518
0.15015755669225445,0.05,0.2334557015909966,361.7262907324029
0.14343837112816962,0.05,0.2331969650354348,361.79636875183706
0.14694763162361918,0.05,0.22819754152879215,361.8539869660553
0.19577290344402276,0.04091965603938871,0.25,358.26054345501313
0.2,0.03888888888888889,0.25,357.6746746186242
0.15333333333333338,0.05,0.25,361.3532654458716
0.15005251889741816,0.05,0.24448523386366555,361.50790680244387
0.15671918556408485,0.05,0.24448523386366555,361.4340825587915
0.2,0.005771578769674226,0.19027832507722736,352.4654305343465
0.2,0.0117461274236881,0.19464571272414175,353.25505446781233
0.2,0.011543157539348451,0.18824895784676243,353.2894712367009
0.17439879130832187,0,0.2361551209948211,351.5875340901591
0.17286300173654562,0,0.24041232833601056,351.53633989602395
0.17796729044004905,0,0.24094895682681583,351.45502223706336
0.12894486494857954,0.03893184331585173,0.25,358.6352294506948
0.12447243247428977,0.044465921657925865,0.25,360.06546273569785
