% Model,3d_full_flux.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 17 2026, 16:29"
% Dimension,3
% Nodes,4286
% Expressions,1
% Description,Volume
% X,Y,Z,Temperature
0.17656132305921285,0.05,0.24539001097615984,353.68935942279074
0.17333333333333337,0.05,0.25,353.6461685107134
0.16989465639254617,0.05,0.24539001097615984,353.7789159717543
0.09785108682395038,0.027726898495404904,0.25,348.7738140475826
0.1000925894728541,0.03328181003790619,0.25,349.92812065586503
0.10449794177632822,0.027733304452145127,0.25,348.7737965497582
0.2,0.03372003901035904,0.1861366274361847,349.97778089705207
0.2,0.03919779934264397,0.19030176612715233,351.2032991745523
0.19999999999999996,0.039044479335430135,0.18397741492575698,351.2211216865829
0.19577290344402273,0.04647521159494428,0.25,352.31473467204023
0.2,0.05,0.25,353.21127307111277
0.2,0.044444444444444446,0.25,351.6985507640254
0.20000000000000004,0.03970541749367719,0.20937476088977364,351.1251789079483
0.20000000000000007,0.03438097716860609,0.20512371698994492,349.93730800719453
0.20000000000000007,0.034735275312425484,0.2114621041409145,349.9420980270602
0.1,0.05,0.25,354.1298813484916
0.09333333333333335,0.05,0.25,354.1259071910817
0.09666666666666666,0.05,0.24422649730810375,354.2389508481545
0.1625600087032334,0,0.21370454342262063,344.9162073396889
0.16684695288401208,0,0.21878578569668544,344.8110774914191
0.1698248161400387,0,0.21406754981159695,344.8338699341347
0.19438707888783163,0.05,0.1822849676352139,354.22038153849564
0.18877415777566323,0.05,0.1786724993729919,354.34791670536873
0.19438707888783163,0.05,0.17587471122495751,354.2690447947311
0.2,0,0.17948717948717946,344.7351350171196
0.2,0,0.18589743589743588,344.68793140431325
0.2,0.005771578769674226,0.18386806866697095,345.3149910572701
0.18868709546784304,0.05,0.19756523420086725,354.1805898155007
0.18303064320176457,0.05000000000000001,0.20019400514745475,354.2452706514029
0.18307417435567466,0.05000000000000001,0.19395276593864527,354.3087606808963
0.16981582660076117,0.006452880617861938,0.25,345.02171975798973
0.17333333333333334,0,0.25,344.2955054994698
0.16666666666666669,0,0.25,344.3704590690153
0.15015755669225445,0.05,0.2334557015909966,354.20225667938945
0.14343837112816962,0.05,0.2331969650354348,354.26314035640706
0.14694763162361918,0.05,0.22819754152879215,354.3134827542019
0.19577290344402276,0.04091965603938871,0.25,350.8815394651713
0.2,0.03888888888888889,0.25,350.31307574187775
0.15333333333333338,0.05,0.25,353.8760312230304
0.15005251889741816,0.05,0.24448523386366555,354.0113017295878
0.15671918556408485,0.05,0.24448523386366555,353.94714718322234
0.2,0.005771578769674226,0.19027832507722736,345.2634752665128
0.2,0.0117461274236881,0.19464571272414175,345.98374500887746
0.2,0.011543157539348451,0.18824895784676243,346.0116049956103
0.17439879130832187,0,0.2361551209948211,344.49441498330845
0.17286300173654562,0,0.24041232833601056,344.45029289034636
0.17796729044004905,0,0.24094895682681583,344.3801766194839
0.12894486494857954,0.03893184331585173,0.25,351.1497557347543
0.12447243247428977,0.044465921657925865,0.25,352.5625043836135
0.13113909914095645,0.04446592165792587,0.25,352.52962171210294
0.17378338179202923,0.05,0.23113407692858218,353.9719603063928
0.16635177127618772,0.05,0.23064234072270126,354.0753295907245
0.1704511838905785,0.05,0.225606384722804,354.1010055695861
0.2,0.011543157539348451,0.18183870143650602,346.06210795411437
0.18906352138794558,0.0055719509085705166,0.25,344.6703261556256
0.18479370944255785,0.011143901817141033,0.25,345.42326036922924
0.1914603761092245,0.011143901817141033,0.25,345.3263204528871
0.11112876645920328,0.04443154065046221,0.25,352.59543363576773
0.11779543312586994,0.04443154065046221,0.25,352.5784240383137
0.11559086625173987,0.03886308130092442,0.25,351.1854488967374
0.20000000000000004,0.02364562179344271,0.20954006726291835,347.7242838367964
0.20000000000000004,0.023291323649623313,0.20320168011194878,347.73051719522573
0.2,0.017923645962041622,0.20540985524843547,346.795438613402
0.2,0.011949097308027748,0.20745272401177747,345.8835118318141
0.2,0.011949097308027748,0.20104246760152106,345.9504308116595
0.18833761674085844,0.049999999999999996,0.21093154387156796,354.0348874286385
0.19399406900693691,0.049999999999999996,0.2147130293352369,353.88810520142346
0.18798813801387385,0.04999999999999999,0.21788759713201225,353.95086715178985
0.2,0.017720676077701975,0.19901310037105613,346.8290106089514
0.2,0.023088353765283662,0.19680492523456944,347.7590207619626
0.2,0.017517706193362327,0.19261634549367682,346.8571283940159
0.1222678656001597,0.03889746230838808,0.25,351.1714712134729
0.16666666666666669,0.05,0.25,353.731425155804
0.16322798972587949,0.05,0.2453900109761598,353.8597041458011
0.19999999999999998,0.02273206387373019,0.18408381915579478,347.8079127041671
0.2,0.01718909680365388,0.1797620180445905,346.9096493351266
0.19999999999999998,0.017314736309022676,0.18621959061629748,346.8797919685953
0.1503447691146056,0.05000000000000001,0.2122571894887252,354.5070723246739
0.14738869408490407,0.05,0.2055626676352261,354.61500133879844
0.15377522541388328,0.05,0.20619791260414663,354.5487462641598
0.06238288394882709,0.02218509910138524,0.25,347.61868090669964
0.05790990626386332,0.02777325317749974,0.25,348.63071602878216
0.06459318378107928,0.027730418415656065,0.25,348.66705858099436
0.16241957432729415,0.0402080935700942,0.25,351.1875078938492
0.15798329877630077,0.04467890330035319,0.25,352.3716401718507
0.16443627555099338,0.045529190269741004,0.25,352.5252465159365
0.2,0.027812817671170345,0.24586599720222807,347.9933196624792
0.2,0.03333333333333333,0.25,349.0548480046696
0.2,0.034124979123350746,0.24522166635949705,349.31097854455794
0.1897382458102191,0,0.24148558531762104,344.2128543355582
0.18307157914355246,0,0.24148558531762107,344.30580818756295
0.1882024562384429,0,0.24574279265881055,344.16981107226974
0.17776960888432675,0.04552919026974101,0.25,352.3523541952552
0.18000000000000002,0.05,0.25,353.552143490706
0.19486912290510955,0,0.2393325362485541,344.16844624533377
0.18973824581021914,0,0.23507532890736466,344.30631228514665
0.2,0.05,0.1794871794871795,354.13583330425365
0.13596572080798194,0.02230999802459925,0.25,347.65095460689247
0.1407108552928532,0.016810353563536835,0.25,346.70640672216166
0.13376900970822336,0.016721875536483313,0.25,346.7358143490965
0.1819344121996306,0.05,0.24588594656694984,353.6011229197329
0.1886010788662973,0.05,0.24588594656694984,353.4945424345445
0.18666666666666668,0.05,0.25,353.44854685406756
0.2,0.02860446346118776,0.24108766356172512,348.2284910059452
0.10666666666666667,0.05,0.25,354.125949295791
0.10333333333333333,0.05,0.24422649730810372,354.2392209025839
0.1888934148492192,0,0.20291338323862482,344.7078008327046
0.19444670742460962,0,0.2008156659782868,344.6455525650861
0.18889341484921923,0,0.1965031268283684,344.76925661707105
0.2,0.04452223966771507,0.17532204079621183,352.6666360107459
0.19999999999999998,0.03899460469445523,0.17111575099836795,351.3030171394315
0.2,0.03904447933543014,0.1775671585155006,351.27093263484977
0.16619633506987896,0,0.24041232833601056,344.5250193517142
0.16976483420160615,0,0.24520616416800528,344.41271782557305
0.1753618412561346,0.018477712144294393,0.25,346.6326522581514
0.16944747980228353,0.019358641853585816,0.25,346.8485779878892
0.17408021231833157,0.022702098022697917,0.25,347.3627730625205
0.14677170446150295,0.05,0.23897046772733105,354.13878623003785
0.15343837112816963,0.05,0.23897046772733108,354.07859493435944
0.20000000000000004,0.03402667902478669,0.19878532983897534,349.9269233502403
0.2,0.03935111934985779,0.20303637373880407,351.11211744140155
0.20000000000000004,0.0393511193498578,0.19662611732854768,351.179804216629
0.18268116447477997,0.05,0.20715005840789902,354.1724064560107
0.18868709546784304,0.05,0.20397549061112366,354.1112735179607
0.16556873426138863,0.029994307521289475,0.25,348.8575725447743
0.16040287310359488,0.0348869968704474,0.25,349.96319816890235
0.1668558498782875,0.03573728383983521,0.25,350.08182368485177
0.19999999999999998,0.01896477386853147,0.22344892682258616,346.74666299496135
0.19999999999999996,0.01264318257902098,0.21947877172787794,345.8395859598809
0.19999999999999996,0.01264318257902098,0.22588902813813433,345.75685500011025
0.12454358697469088,0.027775261478198008,0.25,348.7320441003801
0.12674029807444945,0.03336338396631394,0.25,349.8837019021397
0.1312205863231107,0.027809642485661663,0.25,348.7067120211055
0.1901787471714215,0.026479398806655667,0.25,347.82848240619325
0.18590893522603374,0.020940238604115074,0.25,346.8955311062779
0.1846273062882307,0.025164624482518598,0.25,347.6654221691221
0.14005251889741815,0.05,0.23871173117176928,354.19568207695323
0.13333333333333336,0.05,0.23845299461620745,354.24435492722495
0.13671918556408483,0.05,0.232938228479873,354.315801036781
0.20000000000000004,0.04047218046892372,0.2340330763087377,350.96985782191837
0.2,0.04523609023446186,0.23881140994924066,352.10689244491823
0.20000000000000004,0.045236090234461866,0.23240115353898425,352.21152717802966
0.17999457377218264,0.021821168313406497,0.25,347.13051672780307
0.17871294483437963,0.026045554191810018,0.25,347.91400910881947
0.14022844605953438,0.05,0.22793880497323035,354.37026513478656
0.13701852099089915,0.05,0.2226806449110259,354.47086661021496
0.14373770655498397,0.05,0.2229393814665877,354.4181855260634
0.1781706571384524,0.05000000000000001,0.19062132489791728,354.4150122214186
0.1782141882923625,0.05,0.1843800856891078,354.46969909142337
0.18311770550958473,0.05,0.1877115267298358,354.3664794175022
0.18460736871532868,0,0.23722837797643162,344.34778073982835
0.17008440526988264,0,0.22451769009545436,344.70339232294526
0.16281959783307734,0,0.224154683706478,344.7862989683056
0.1660570502189479,0,0.22988658810524693,344.67675094773654
0.2,0,0.22435897435897437,344.29330030439576
0.1937921892525409,0,0.22701675333769988,344.3561925182461
0.2,0,0.23076923076923075,344.20884547571
0.18,0,0.25,344.213438544231
0.1764315008682728,0,0.24520616416800528,344.3343211172698
0.20000000000000004,0.040265948053210154,0.22807824037986868,351.0108218104763
0.08453700732554414,0.011075105617910135,0.24999999999999994,345.98773815625873
0.08226850366277207,0.005537552808955067,0.24999999999999997,345.28648842684333
0.07788712420736903,0.01106986781737865,0.25,345.96649184519873
0.19022146256083194,0.034049326159696094,0.25,349.37691851324024
0.19577290344402273,0.035364100483833164,0.25,349.57559154324184
0.19444855911680922,0.03201855900919626,0.25,348.87042689225484
0.13815995500035885,0.011177409700006717,0.25,345.9015816251033
0.18939546618185768,0,0.18497127593894058,344.8591446963012
0.18409319927278653,0,0.18130306775456473,344.9616896634852
0.1838421736064673,0,0.18706899319927864,344.92132027952994
0.19999999999999998,0.04452223966771507,0.18814255361672463,352.564909980423
0.2,0.044522239667715076,0.18173229720646825,352.6187416240856
0.2,0.012296139943524364,0.21346574786982772,345.863901045956
0.19999999999999998,0.018617731233034854,0.2174359029645359,346.7676258346587
0.2,0.01827068859753824,0.21142287910648572,346.78388437413884
0.15185083117842918,0.028324083797569843,0.25,348.66055373775663
0.14710569669355794,0.03382372825863225,0.25,349.85318696007795
0.15394989632890227,0.034036709901059586,0.25,349.83938035501745
0.2,0.023992664428939325,0.21555309112096854,347.7154574819202
0.17553921776865344,0.04105838053948202,0.25,351.23339199930825
0.16887255110198676,0.04105838053948201,0.25,351.3210276748991
0.17110294221766006,0.045529190269741004,0.25,352.4431845430542
0.11666666666666667,0.05,0.23267949192431123,354.4157071696077
0.12000000000000001,0.05,0.23845299461620745,354.30778990944464
0.11333333333333334,0.05,0.2384529946162075,354.3276022427413
0.1943435477339215,0.05,0.19493646325427977,354.1075215594129
0.18873062662175313,0.05000000000000001,0.1913239949920578,354.24146456317
0.10890329407980237,0.022184798866384067,0.25,347.73193556615587
0.11562508497736734,0.022185968928233074,0.25,347.7181505279202
