% Model,3d_full_flux.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 17 2026, 16:32"
% Dimension,3
% Nodes,4286
% Expressions,1
% Description,Volume
% X,Y,Z,Temperature
0.17656132305921285,0.05,0.24539001097615984,357.7578187934494
0.17333333333333337,0.05,0.25,357.7114774879634
0.16989465639254617,0.05,0.24539001097615984,357.8546055256564
0.09785108682395038,0.027726898495404904,0.25,352.83686524783013
0.1000925894728541,0.03328181003790619,0.25,354.00955332170605
0.10449794177632822,0.027733304452145127,0.25,352.8367608205786
0.2,0.03372003901035904,0.1861366274361847,354.05682083218943
0.2,0.03919779934264397,0.19030176612715233,355.29179906146635
0.19999999999999996,0.039044479335430135,0.18397741492575698,355.3139890548745
0.19577290344402273,0.04647521159494428,0.25,356.35098076507666
0.2,0.05,0.25,357.24244467600784
0.2,0.044444444444444446,0.25,355.72715698173613
0.20000000000000004,0.03970541749367719,0.20937476088977364,355.1977005300815
0.20000000000000007,0.03438097716860609,0.20512371698994492,354.0023104818181
0.20000000000000007,0.034735275312425484,0.2114621041409145,354.00179790658916
0.1,0.05,0.25,358.2350233493349
0.09333333333333335,0.05,0.25,358.2307188522126
0.09666666666666666,0.05,0.24422649730810375,358.35248559261987
0.1625600087032334,0,0.21370454342262063,348.82735923695776
0.16684695288401208,0,0.21878578569668544,348.7130306105974
0.1698248161400387,0,0.21406754981159695,348.73782945209143
0.19438707888783163,0.05,0.1822849676352139,358.33278722266994
0.18877415777566323,0.05,0.1786724993729919,358.4704398931851
0.19438707888783163,0.05,0.17587471122495751,358.3855739167163
0.2,0,0.17948717948717946,348.6306886811546
0.2,0,0.18589743589743588,348.57932081584556
0.2,0.005771578769674226,0.18386806866697095,349.253217552788
0.18868709546784304,0.05,0.19756523420086725,358.2890259166481
0.18303064320176457,0.05000000000000001,0.20019400514745475,358.35867844370995
0.18307417435567466,0.05000000000000001,0.19395276593864527,358.4274765149673
0.16981582660076117,0.006452880617861938,0.25,348.9322032017357
0.17333333333333334,0,0.25,348.1523852334349
0.16666666666666669,0,0.25,348.2338911828002
0.15015755669225445,0.05,0.2334557015909966,358.31187248344116
0.14343837112816962,0.05,0.2331969650354348,358.37777809611674
0.14694763162361918,0.05,0.22819754152879215,358.4320945336289
0.19577290344402276,0.04091965603938871,0.25,354.9119400722324
0.2,0.03888888888888889,0.25,354.33396970299026
0.15333333333333338,0.05,0.25,357.96008503196776
0.15005251889741816,0.05,0.24448523386366555,358.1059358669497
0.15671918556408485,0.05,0.24448523386366555,358.03649974682867
0.2,0.005771578769674226,0.19027832507722736,349.1971721344725
0.2,0.0117461274236881,0.19464571272414175,349.955323029131
0.2,0.011543157539348451,0.18824895784676243,349.9867643201723
0.17439879130832187,0,0.2361551209948211,348.3686657078726
0.17286300173654562,0,0.24041232833601056,348.32068084414885
0.17796729044004905,0,0.24094895682681583,348.2444463923703
0.12894486494857954,0.03893184331585173,0.25,355.23830994212403
0.12447243247428977,0.044465921657925865,0.25,356.66060867229857
0.13113909914095645,0.04446592165792587,0.25,356.6249799166763
0.17378338179202923,0.05,0.23113407692858218,358.06274830514906
0.16635177127618772,0.05,0.23064234072270126,358.1744926601805
0.1704511838905785,0.05,0.225606384722804,358.2021923302746
0.2,0.011543157539348451,0.18183870143650602,350.04169571469913
0.18906352138794558,0.0055719509085705166,0.25,348.55268958092864
0.18479370944255785,0.011143901817141033,0.25,349.3492992959903
0.1914603761092245,0.011143901817141033,0.25,349.24394439327625
0.11112876645920328,0.04443154065046221,0.25,356.697026533661
0.11779543312586994,0.04443154065046221,0.25,356.67858730728
0.11559086625173987,0.03886308130092442,0.25,355.27827027573994
0.20000000000000004,0.02364562179344271,0.20954006726291835,351.74709089610565
0.20000000000000004,0.023291323649623313,0.20320168011194878,351.75776683428194
0.2,0.017923645962041622,0.20540985524843547,350.79413035269994
0.2,0.011949097308027748,0.20745272401177747,349.8451847301687
0.2,0.011949097308027748,0.20104246760152106,349.91794472645864
