% Model,3d_full_flux.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 17 2026, 16:28"
% Dimension,3
% Nodes,4286
% Expressions,1
% Description,Volume
% X,Y,Z,Temperature
0.17656132305921285,0.05,0.24539001097615984,348.7925355105821
0.17333333333333337,0.05,0.25,348.7531364323101
0.16989465639254617,0.05,0.24539001097615984,348.873389764409
0.09785108682395038,0.027726898495404904,0.25,343.88349944412596
0.1000925894728541,0.03328181003790619,0.25,345.0156820019856
0.10449794177632822,0.027733304452145127,0.25,343.8835865751201
0.2,0.03372003901035904,0.1861366274361847,345.0682221492643
0.2,0.03919779934264397,0.19030176612715233,346.2823543678543
0.19999999999999996,0.039044479335430135,0.18397741492575698,346.2949201511583
0.19577290344402273,0.04647521159494428,0.25,347.45668286833234
0.2,0.05,0.25,348.3593289540275
0.2,0.044444444444444446,0.25,346.8496943634845
0.20000000000000004,0.03970541749367719,0.20937476088977364,346.2234656436909
0.20000000000000007,0.03438097716860609,0.20512371698994492,345.04464483732676
0.20000000000000007,0.034735275312425484,0.2114621041409145,345.05581709481385
0.1,0.05,0.25,349.1889059862406
0.09333333333333335,0.05,0.25,349.185329427837
0.09666666666666666,0.05,0.24422649730810375,349.2878739256045
0.1625600087032334,0,0.21370454342262063,340.20871971600695
0.16684695288401208,0,0.21878578569668544,340.1146615763162
0.1698248161400387,0,0.21406754981159695,340.13503910453466
0.19438707888783163,0.05,0.1822849676352139,349.2706635601865
0.18877415777566323,0.05,0.1786724993729919,349.3860212344876
0.19438707888783163,0.05,0.17587471122495751,349.314363820105
0.2,0,0.17948717948717946,340.04642152745976
0.2,0,0.18589743589743588,340.0042300357964
0.2,0.005771578769674226,0.18386806866697095,340.5749162726902
0.18868709546784304,0.05,0.19756523420086725,349.23564965289955
0.18303064320176457,0.05000000000000001,0.20019400514745475,349.29434652928836
0.18307417435567466,0.05000000000000001,0.19395276593864527,349.3514477655146
0.16981582660076117,0.006452880617861938,0.25,340.3150366892749
0.17333333333333334,0,0.25,339.65334020122384
0.16666666666666669,0,0.25,339.7204072842001
0.15015755669225445,0.05,0.2334557015909966,349.2558966187723
0.14343837112816962,0.05,0.2331969650354348,349.3107358616747
0.14694763162361918,0.05,0.22819754152879215,349.3562950796606
0.19577290344402276,0.04091965603938871,0.25,346.03052332604665
0.2,0.03888888888888889,0.25,345.4735018630698
0.15333333333333338,0.05,0.25,348.9604377444323
0.15005251889741816,0.05,0.24448523386366555,349.08297369952714
0.15671918556408485,0.05,0.24448523386366555,349.02517608936404
0.2,0.005771578769674226,0.19027832507722736,340.5288523708468
0.2,0.0117461274236881,0.19464571272414175,341.20352811423675
0.2,0.011543157539348451,0.18824895784676243,341.2270776200292
0.17439879130832187,0,0.2361551209948211,339.83134184885387
0.17286300173654562,0,0.24041232833601056,339.7918690116685
0.17796729044004905,0,0.24094895682681583,339.72911662277716
0.12894486494857954,0.03893184331585173,0.25,346.22874554760574
0.12447243247428977,0.044465921657925865,0.25,347.6299996570613
0.13113909914095645,0.04446592165792587,0.25,347.6004221900812
0.17378338179202923,0.05,0.23113407692858218,349.04826151353933
0.16635177127618772,0.05,0.23064234072270126,349.1415505088146
0.1704511838905785,0.05,0.225606384722804,349.1647907598699
0.2,0.011543157539348451,0.18183870143650602,341.2722504844029
0.18906352138794558,0.0055719509085705166,0.25,339.99748852229015
0.18479370944255785,0.011143901817141033,0.25,340.69785462093137
0.1914603761092245,0.011143901817141033,0.25,340.6110430364055
0.11112876645920328,0.04443154065046221,0.25,347.65872999669483
0.11779543312586994,0.04443154065046221,0.25,347.6434411098287
0.11559086625173987,0.03886308130092442,0.25,346.2593027143175
0.20000000000000004,0.02364562179344271,0.20954006726291835,342.8824073406722
0.20000000000000004,0.023291323649623313,0.20320168011194878,342.88329358149394
0.2,0.017923645962041622,0.20540985524843547,341.9825874718221
0.2,0.011949097308027748,0.20745272401177747,341.1152168057111
0.2,0.011949097308027748,0.20104246760152106,341.1751055005293
0.18833761674085844,0.049999999999999996,0.21093154387156796,349.10456121500863
0.19399406900693691,0.049999999999999996,0.2147130293352369,348.97180124622975
0.18798813801387385,0.04999999999999999,0.21788759713201225,349.0288882536326
0.2,0.017720676077701975,0.19901310037105613,342.01058170380634
0.2,0.023088353765283662,0.19680492523456944,342.906157610187
0.2,0.017517706193362327,0.19261634549367682,342.0337028278759
0.1222678656001597,0.03889746230838808,0.25,346.2474971031491
0.16666666666666669,0.05,0.25,348.83008576173535
0.16322798972587949,0.05,0.2453900109761598,348.94626284946895
0.19999999999999998,0.02273206387373019,0.18408381915579478,342.94530086830133
0.2,0.01718909680365388,0.1797620180445905,342.07741032435035
0.19999999999999998,0.017314736309022676,0.18621959061629748,342.0519508440306
0.1503447691146056,0.05000000000000001,0.2122571894887252,349.5309348412135
0.14738869408490407,0.05,0.2055626676352261,349.6281336960451
0.15377522541388328,0.05,0.20619791260414663,349.5684584464982
0.06238288394882709,0.02218509910138524,0.25,342.76898613314887
0.05790990626386332,0.02777325317749974,0.25,343.7557940770176
0.06459318378107928,0.027730418415656065,0.25,343.78775847262574
0.16241957432729415,0.0402080935700942,0.25,346.2910018426675
0.15798329877630077,0.04467890330035319,0.25,347.4635262488885
